ID,ShortDesc,Engine,Year,Month,Displacement,Power_kW,Horsepower,Km,PictureCount,Prices
16214045,RENAULT MEGANE Grandtour 1.9 dCi Privilege Márkakereskedésből!,Diesel,2011,1,1870,96,131,281000,10,1199999
16157086,RENAULT MEGANE Grandtour 1.5 dCi Dynamique,Diesel,2013,1,1461,81,110,431000,12,1199999
16254423,RENAULT MEGANE Grandtour 2.0 TCe Dynamique,Diesel,2008,NA,1998,132,179,370,0,1200000
16156768,RENAULT MEGANE EXPRESSION 1.6i,Benzin,2008,8,1598,82,111,176818,6,1200000
16151137,RENAULT MEGANE Grandtour 1.5 dCi Expression,Diesel,2009,5,1461,76,103,167045,4,1200000
15186392,RENAULT MEGANE Grandtour 1.9 dCi Privilege EURO5,Diesel,2009,12,1870,96,131,261000,5,1200000
16203727,RENAULT MEGANE 1.6 Authentique,Benzin,2011,1,1598,74,101,196000,5,1218500
16283507,RENAULT MEGANE CC 1.9 dCi Dynamique SZERVIZKÖNYV.BŐR.ÜVEG TETŐ,Diesel,2008,2,1870,96,131,174000,12,1249000
16093417,RENAULT MEGANE CC 1.9 dCi Dynamique Remek Állapot !,Diesel,2007,3,1870,96,131,175838,12,1249000
16072661,RENAULT MEGANE 1.5 dCi Privilege,Diesel,2009,NA,1461,78,106,198295,6,1249000
16227426,RENAULT MEGANE 1.6 Privilege,Benzin,2008,NA,1598,82,111,154000,5,1250000
16218060,RENAULT MEGANE 1.6 Privilege sport,Benzin,2007,1,1598,83,113,160000,5,1250000
16204018,RENAULT MEGANE Grandtour 1.5 dCi Authentique,Diesel,2010,10,1461,66,90,288769,5,1250000
16090380,RENAULT MEGANE Coupe 2.0 16V F7R,Benzin,1998,NA,1998,108,147,178000,12,1250000
16116785,RENAULT MEGANE CC 1.9 dCi Privilege Magánszemélytől,Diesel,2004,10,1870,88,120,185000,6,1250000
16098082,RENAULT MEGANE 1.6 Monaco Grandtour,Benzin,2009,2,1598,82,111,146500,6,1250000
15785675,RENAULT MEGANE Cabrio-Limousine,Benzin,2008,NA,1598,82,111,105154,6,1250000
16202470,RENAULT MEGANE CC 1.6 Dynamique,Benzin,2006,6,1598,82,111,149700,12,1270000
16285172,RENAULT MEGANE Grandtour 1.5 dCi Expression,Diesel,2011,10,1461,66,90,205000,6,1290000
16137522,RENAULT MEGANE Grandtour 1.5 dCi Authentiqu,Diesel,2012,10,1461,66,90,226000,6,1290000
16264451,RENAULT MEGANE CC 1.6 Dynamique TEMPOMAT+DIG.KLÍMA!!,Benzin,2008,2,1598,82,111,138652,12,1299000
16258859,RENAULT MEGANE Grandtour 1.6 Extreme FRISS MŰSZAKI!,Benzin,2009,5,1598,77,105,175653,5,1299000
16148960,RENAULT MEGANE CC 1.6 Privilege BŐRKÁRPIT 17-ES ALU,Benzin,2008,9,1598,82,111,190000,12,1299000
16133246,RENAULT MEGANE 1.6 Privilege,Benzin,2007,4,1598,82,111,210000,6,1299000
15927796,RENAULT MEGANE CC 2.0 Privilege GARANCIÁVAL,Benzin,2003,12,1998,99,135,192043,12,1299000
13302727,RENAULT MEGANE 1.6 Dynamique,Benzin,2007,5,1598,82,111,236783,6,1299000
16279270,RENAULT MEGANE Grandtour 1.5 dCi Dynamique,Diesel,2010,5,1461,78,106,280000,4,1299990
16262389,RENAULT MEGANE Grandtour 1.6 Authentique Egyszerű benzines motor,Benzin,2012,2,1598,74,101,207659,11,1299999
16159143,RENAULT MEGANE 2.0 dCi GT GT Limited Edition!!,Diesel,2008,8,1995,110,150,212500,11,1299999
16285021,RENAULT MEGANE 1.5 dCi Advantage Combi,Diesel,2012,1,1461,66,90,253800,4,1300000
16036434,RENAULT MEGANE 1.5 dCi Dynamique,Diesel,2011,5,1461,81,110,285940,10,1347000
16299533,RENAULT MEGANE CC 2.0 Privilege,Benzin,2008,2,1998,99,135,131199,6,1349000
16236576,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2011,3,1461,81,110,265000,5,1350000
16194629,RENAULT MEGANE 1.4 16V Authentique,Benzin,2002,8,1390,70,95,61908,6,1350000
16180970,RENAULT MEGANE 1.6 Dynamique,Benzin/Gáz,2009,11,1598,81,110,270000,5,1350000
15824751,RENAULT MEGANE 1.5 dCi 105 DPF Extreme,Diesel,2010,8,1461,78,106,272000,6,1350000
15778227,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2012,11,1461,66,90,278630,6,1350000
16263895,RENAULT MEGANE 1.6 16V GRANDTOUR MONACO,Benzin,2008,7,1598,82,111,109796,11,1367000
16273424,RENAULT MEGANE CC 1.6 Dynamique,Benzin,2008,1,1598,82,111,124876,10,1379000
16273284,RENAULT MEGANE Grandtour 1.6 Extreme,Benzin,2008,2,1598,82,111,172600,12,1390000
16228192,RENAULT MEGANE Grandtour 1.6 Dynamique,Benzin,2009,5,1598,81,110,91811,5,1390000
16208745,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2011,10,1461,81,110,171789,5,1390000
16196868,RENAULT MEGANE 1.5 dCi Business Start&Stop,Diesel,2013,12,1461,81,110,193774,6,1390000
16283805,RENAULT MEGANE CC 2.0 dCi Exception Gyári Navi! Tempomat! Bőr!,Diesel,2009,6,1995,110,150,184000,12,1399000
16196411,RENAULT MEGANE Grandtour 1.5 dCi Advantage,Diesel,2013,4,1461,66,90,169492,6,1399000
16194025,RENAULT MEGANE CC 2.0 Monaco (Automata) 140900KM! Gyönyörű állapot!!,Benzin,2007,10,1998,99,135,140900,6,1399000
16143650,RENAULT MEGANE 1.6 Expression S.MENTES V.SZ.KÖNYV KLÍMA ABS TEMPOMAT 145E KM,Benzin,2008,12,1598,74,101,145000,6,1399000
16216164,RENAULT MEGANE CC 2.0 Privilege BŐRKÁRPIT. ALUFELNI.TEMPOMAT!!!!,Benzin,2007,7,1998,99,135,136210,12,1399999
16116118,RENAULT MEGANE 1.5 dCi TomTom DIGIT KLÍMA. TEMPOMAT.6 SEBESSÉGES,Diesel,2010,4,1461,78,106,184500,12,1399999
16297779,RENAULT MEGANE Grandtour 1.5 dCi Advantage,Diesel,2013,9,1461,81,110,258181,6,1449000
16161779,RENAULT MEGANE Grandtour 1.6 100 Expression,Benzin,2009,10,1598,74,101,255000,6,1449000
16282369,RENAULT MEGANE Limousine 1.6 Voyage,Benzin,2006,11,1598,82,111,139500,6,1450000
16075206,RENAULT MEGANE 1.5 dCi Privilege Grandtour,Diesel,2008,NA,1461,78,106,178000,6,1450000
16288203,RENAULT MEGANE 1.5 dCi 105 DPF Dynamique,Diesel,2009,3,1461,78,106,199000,10,1475000
16245091,RENAULT MEGANE 1.5 dCi TomTom,Diesel,2011,1,1461,81,110,204375,5,1475000
16287519,RENAULT MEGANE Grandtour 1.5 dCi Privilege MAGYARORSZÁGI VEZETETT SZERVIZKÖNYVES!!,Diesel,2010,3,1461,78,106,191656,12,1490000
16264863,RENAULT MEGANE Grandtour 1.5 dCi Authentiqu MO-I. KLÍMA.TEMPOMAT,Diesel,2012,3,1461,66,90,206577,11,1490000
16254546,RENAULT MEGANE 1.5 dCi Dynamique,Diesel,2009,NA,1461,78,106,178079,4,1490000
16198038,RENAULT MEGANE CC 2.0 Privilege,Benzin,2007,4,1998,99,135,204100,6,1490000
16167684,RENAULT MEGANE Grandtour 1.5 dCi Advantage KLÍMA!TEMPOMAT!,Diesel,2013,NA,1461,66,90,156925,11,1490000
15959809,RENAULT MEGANE Grandtour 1.5 dCi Advantage,Diesel,2013,10,1461,81,110,166700,11,1490000
15782717,RENAULT MEGANE 1.4 TCe Dynamique,Benzin,2009,7,1397,96,131,204061,12,1490000
15637926,RENAULT MEGANE Grandtour 1.5 dCi Authentique 1 ÉV GARANCIA! FRISS MŰSZAKI!,Diesel,2010,6,1461,63,86,139500,12,1490000
16166650,RENAULT MEGANE Grandtour 1.6 Dynamique 110Le.Limited.Klíma,Benzin,2009,10,1598,81,110,214550,12,1498000
16260608,RENAULT MEGANE 1.5 DCI FRISS NAGY SZERVIZ.TULAJDONOSTÓL,Diesel,2011,8,1500,66,90,202000,6,1499000
16016023,RENAULT MEGANE 1.5 dCi Advantage GT-Line Euro 5,Diesel,2011,2,1461,81,110,257000,6,1499000
15978869,RENAULT MEGANE 1.5 dCi Expression Csere-Hitel-Beszámítás!,Diesel,2010,4,1461,63,86,267000,11,1499000
16284097,RENAULT MEGANE 1.4 TCe Privilege Gt line,Benzin,2010,11,1397,96,131,232000,6,1499999
16275559,RENAULT MEGANE 1.5 dCi 105 DPF Dynamique,Diesel,2010,12,1461,78,106,222199,6,1500000
16225711,RENAULT MEGANE 1.5 dCi Expression EDC,Diesel,2010,5,1461,81,110,280000,5,1500000
16204999,RENAULT MEGANE CC 1.6 Dynamique,Benzin,2005,2,1598,83,113,220000,2,1500000
15030590,RENAULT MEGANE Limousine 1.6 Privilege,Benzin,2004,NA,1598,83,113,72765,6,1500000
16198437,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2011,5,1461,81,110,235000,6,1510000
16156506,RENAULT MEGANE Grandtour 1.5 dCi Expression SZERVIZELT!MŰSZAKILAG 100%-OS.LEINFORMÁLHATÓ FUTÁSTELJESÍTMÉNY!PLUSZ TÉLI KERÉK,Diesel,2013,10,1461,81,110,239560,12,1529000
16129012,RENAULT MEGANE 1.6 Authentique,Benzin,2009,12,1598,74,101,155589,12,1549000
15834934,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2011,10,1461,66,90,190000,3,1550000
15425694,RENAULT MEGANE Grandtour 1.5 dCi Dynamique EDC,Diesel,2011,4,1461,81,110,270000,6,1550000
16288796,RENAULT MEGANE 2.0 Privilege (Automata) cc coupe,Benzin,2004,10,1998,99,135,114356,6,1580000
16272101,RENAULT MEGANE 1.6 Generation Friss Műszakival.Frissen Szervizelve.Megkímélt,Benzin,2010,9,1598,74,101,167500,0,1589000
16295496,RENAULT MEGANE 1.6 Expression,Benzin,2010,1,1598,74,101,98000,4,1590000
16214618,RENAULT MEGANE 1.6 Generation Mo-i 1 Tulaj !,Benzin,2011,5,1598,74,101,166000,11,1590000
16238396,RENAULT MEGANE 1.6 Generation Authentique NAVI. TEMPOMAT. 1 ÉV GARANCIA!!!,Benzin,2011,7,1598,74,101,131000,12,1590000
15323512,RENAULT MEGANE Grandtour 1.6 Expression MŰSZAKILAG BEVIZSGÁLT HIBAMENTES AUTÓ !!!!,Benzin,2009,5,1598,82,111,134568,5,1590000
13671949,RENAULT MEGANE Grandtour 1.5 dCi Dynamique 201Ekm!Magyar.vez.szervízkönyv,Diesel,2013,10,1461,81,110,201687,12,1590000
16200974,RENAULT MEGANE Grandtour 1.5 dCi Expression,Diesel,2012,2,1461,66,90,213000,6,1599000
16110629,RENAULT MEGANE 1.6 Authentique,Benzin,2010,4,1598,74,101,124000,7,1599000
16097835,RENAULT MEGANE Grandtour 1.5 dCi Privilege,Diesel,2011,5,1461,81,110,147541,11,1599000
15824912,RENAULT MEGANE 1.6 Generation Napi használatra!,Benzin,2009,9,1598,74,101,124122,12,1599000
15136206,RENAULT MEGANE 1.4 TCe Dynamique,Benzin,2010,5,1397,96,131,198036,6,1599000
16268870,RENAULT MEGANE 1.5 dCi Expression 194000KM!!SZÉP ÁLLAPOT!!!,Diesel,2010,2,1461,81,110,194000,12,1599999
16176816,RENAULT MEGANE 1.6 Expression Megbizható Benzines!!,Benzin,2009,4,1598,74,101,179700,12,1599999
16130414,RENAULT MEGANE Grandtour 1.5 dCi Privilege,Diesel,2010,8,1461,78,106,312000,6,1600000
16290844,RENAULT MEGANE 1.6 Advantage,Benzin,2011,9,1598,74,101,147000,6,1630000
16274386,RENAULT MEGANE Grandtour 1.6 TomTom Mo-i! Gyári navigáció! Téli-nyárigumi!,Benzin,2010,7,1598,81,110,210056,12,1649000
16273511,RENAULT MEGANE 1.5 dCi Dynamique Coupe GT Sport!0FT-TÓL!!!,Diesel,2010,10,1461,81,110,144860,12,1649000
16295324,RENAULT MEGANE 1.6 Dynamique Névre írva!,Benzin,2009,6,1598,81,110,195000,12,1650000
16290228,RENAULT MEGANE Grandtour 1.5 dCi Expression DIGITklíma-NAVI-TEMPOMAT-ESP-6xAirbag,Diesel,2011,1,1461,66,90,182000,12,1650000
16268040,RENAULT MEGANE 1.5 dCi Advantage KILOMÉTER GARANCIA!!!AKÁR 1 ÉV MŰSZAKI GARANCIÁVAL!!!,Diesel,2012,1,1461,81,110,198600,12,1650000
16227551,RENAULT MEGANE CC 2.0 Privilege (Automata),Benzin,2006,4,1998,99,135,177500,6,1650000
15867284,RENAULT MEGANE Grandtour 1.5 dCi Privilege,Diesel,2010,6,1461,81,110,209000,6,1650000
16198622,RENAULT MEGANE 1.6 Dynamique SZERVIZKÖNYV/HOROG/KLÍMA,Benzin,2011,7,1598,81,110,108000,12,1659900
16295384,RENAULT MEGANE 1.5 dCi Energy Business,Diesel,2014,8,1461,81,110,235000,5,1675000
16288649,RENAULT MEGANE 1.6 Authentique,Benzin,2010,6,1598,74,101,134000,11,1675000
16291541,RENAULT MEGANE 1.4 Expression Eredeti Magyar + Full Service + Ajándék 1 év GARANCIA !!,Benzin,2009,11,1390,72,98,190000,12,1685000
16297270,RENAULT MEGANE 1.6 Dynamique garanciával . ingyen szervízekkel,Benzin,2010,6,1598,81,110,190,9,1690000
16251867,RENAULT MEGANE 1.6 Generation MAGYARORSZÁGI! GARANTÁLT 177e Km!,Benzin,2011,9,1598,74,101,177394,12,1690000
16184150,RENAULT MEGANE Grandtour 1.5 dCi Advantage ÁFÁS-ÁR!!,Diesel,2013,10,1461,66,90,231100,12,1690000
16165532,RENAULT MEGANE Grandtour 1.5 dCi Privilege NAVI-TEMPOMAT-RADAR,Diesel,2010,4,1461,78,106,134000,6,1690000
16090863,RENAULT MEGANE 1.5 dCi Dynamique Kecskeméten,Diesel,2012,NA,1461,81,110,137932,6,1690000
15800322,RENAULT MEGANE 1.5 dCi Advantage Grand,Diesel,2011,7,1461,81,110,190000,6,1690000
15733184,RENAULT MEGANE 1.5 dCi Dynamique EDC 2 ÉV GARANCIA!!!,Diesel,2013,7,1461,81,110,236232,12,1690000
15641854,RENAULT MEGANE 1.5 dCi Dynamique,Diesel,2011,6,1461,81,110,208345,12,1690000
15095694,RENAULT MEGANE 1.6 Dynamique garanciával . ingyen szervízekkel,Benzin,2010,6,1598,81,110,197,12,1690000
16293058,RENAULT MEGANE 1.9 dCi Dynamique EURO5 MAGYAR O.-I ! XENON. TEMPOMAT,Diesel,2011,2,1870,96,131,220386,11,1696000
16285723,RENAULT MEGANE 1.5 dCi Expression Megkímélt állapot!,Diesel,2010,7,1461,66,90,145000,6,1699000
16263477,RENAULT MEGANE 1.6 Authentique,Benzin,2009,4,1598,74,101,155141,12,1699000
16207396,RENAULT MEGANE 1.5 dCi Expression GT LINE GYÁRI SPORTPAKETT!,Diesel,2012,4,1461,81,110,234000,12,1699000
16188415,RENAULT MEGANE 1.6 Expression,Benzin,2009,4,1598,74,101,98300,12,1699000
16106273,RENAULT MEGANE 1.6 Authentique Szervízkönyv,Benzin,2010,1,1598,74,101,157000,12,1699000
15946117,RENAULT MEGANE Grandtour 1.6 100 Authentique / Friss szervíz / Költségmentes állapot,Benzin,2009,12,1598,74,101,140100,5,1699999
15927191,RENAULT MEGANE Grandtour 1.5 dCi Advantage Részletre is,Diesel,2012,2,1461,81,110,198715,6,1699999
16279866,RENAULT MEGANE 1.5 dCi Dynamique,Diesel,2011,2,1461,81,110,139000,6,1700000
16276385,RENAULT MEGANE CC 2.0 Privilege,Benzin,2007,7,1998,99,135,151000,6,1700000
16239699,RENAULT MEGANE 1.4 TCe Dynamique,Benzin,2011,4,1397,96,131,110000,6,1700000
16280363,RENAULT MEGANE Grandtour 1.5 dCi Expression,Diesel,2014,2,1461,70,95,146914,6,1750000
16240616,RENAULT MEGANE 1.5 dCi Authentique,Diesel,2013,NA,1461,66,90,146326,5,1750000
16176749,RENAULT MEGANE Grandtour 1.5 dCi Business,Diesel,2014,10,1461,81,110,256561,6,1750000
16033591,RENAULT MEGANE 2.0 dCi FAP Privilege,Diesel,2010,1,1995,118,160,156000,6,1750000
15387846,RENAULT MEGANE 1.5 dCi Dynamique,Diesel,2009,5,1461,81,110,152910,6,1750000
16200612,RENAULT MEGANE Grandtour 1.5 dCi Dynamique,Diesel,2012,7,1461,81,110,185950,9,1780000
16271318,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2013,4,1461,81,110,174000,9,1790000
15962439,RENAULT MEGANE 1.9 dCi Privilege,Diesel,2009,7,1870,96,131,280000,12,1790000
15638649,RENAULT MEGANE 1.5 dCi Business 0%-tól elvihető!!!!,Diesel,2014,11,1461,81,110,188000,6,1790000
14848740,RENAULT MEGANE 1.6 Advantage MEGKÍMÉLT SZÉP!5AJTÓS!KLÍMÁS!!SZERVIZKÖNYVES!!,Benzin,2011,6,1598,74,101,142000,10,1790000
14806575,RENAULT MEGANE 1.4 TCe Dynamique,Benzin,2009,7,1397,96,131,190000,4,1790000
16230829,RENAULT MEGANE 1.5 dCi Advantage MAGYAR! 91.399 KM!,Diesel,2011,11,1461,66,90,91399,12,1798000
16167450,RENAULT MEGANE Grandtour 1.5 dCi Dynamique NAVI - KARAMBOLMENTES - SZERVIZKÖNYVES!!!,Diesel,2010,9,1461,81,110,178885,12,1798000
16301910,RENAULT MEGANE Grandtour 1.5 dCi Expression 88000km Navigáció,Diesel,2013,3,1461,81,110,88000,10,1799000
16289880,RENAULT MEGANE 1.6 Dynamique,Benzin,2011,4,1598,81,110,178123,11,1799000
14921717,RENAULT MEGANE Grandtour 1.5 dCi Expression garanciával . ingyen szervízekkel,Diesel,2012,7,1461,66,90,199,9,1799000
12331853,RENAULT MEGANE 1.5 dCi Expression SZERVIZKÖNYV.ELSŐ TULAJDONOSTÓL.EURO 5-ÖS KIVITEL!!,Diesel,2009,9,1461,66,90,90000,12,1799000
16174219,RENAULT MEGANE 1.6 Expression Coupe. Üvegtetős!,Benzin,2009,12,1598,81,110,130000,6,1825000
16299343,RENAULT MEGANE 1.5 dCi Limited Első tulajdonostól!,Diesel,2015,3,1461,81,110,248000,6,1840000
16261679,RENAULT MEGANE 1.4 TCe Dynamique Magyarországi-Végig RENAULT-ban szervizelt!-1 tulajdonos-TEMPOMAT-Digit.klíma,Benzin,2011,7,1397,96,131,183000,12,1845000
15862916,RENAULT MEGANE 1.6 Advantage SZERVIZSZÁMLÁKKAL!,Benzin,2011,8,1598,74,101,148500,5,1849000
15777850,RENAULT MEGANE Grandtour 1.5 dCi Dynamique Navi! Vonóhorog! Digitklíma! Tempomat! 140 e km! Leinformálható!,Diesel,2012,6,1461,81,110,140547,12,1849000
16298135,RENAULT MEGANE Grandtour 1.5 dCi Dynamique,Diesel,2013,5,1461,81,110,130000,6,1850000
16102124,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2012,12,1461,81,110,183500,6,1850000
14753021,RENAULT MEGANE 1.4 TCe Dynamique Digitklíma.ABS.Tempomat,Benzin,2010,6,1397,96,131,142000,6,1850000
13023231,RENAULT MEGANE 1.5 dCi Advantage Taxi hitel,Diesel,2013,5,1461,81,110,170000,1,1850000
16290891,RENAULT MEGANE Grandtour 1.5 dCi Dynamique SÉRÜLÉSMENTES! GARANTÁLT KM!,Diesel,2013,11,1461,81,110,174600,9,1885000
16242329,RENAULT MEGANE 1.6 Authentique,Benzin,2010,5,1598,74,101,102902,12,1890000
16206776,RENAULT MEGANE 1.5 dCi TomTom Sport,Diesel,2011,6,1461,81,110,158000,10,1890000
16184371,RENAULT MEGANE 1.4 TCe Dynamique BOSE/ NAVI,Benzin,2011,2,1397,96,131,120000,6,1890000
16135617,RENAULT MEGANE 1.9 dCi Privilege,Diesel,2009,10,1870,96,131,162800,6,1890000
16086300,RENAULT MEGANE 1.6 Expression,Benzin,2012,1,1598,74,101,160573,5,1890000
16022982,RENAULT MEGANE 1.9 dCi Monaco GP,Diesel,2010,6,1870,96,131,228000,6,1890000
15987571,RENAULT MEGANE 1.6 Expression,Benzin,2011,3,1598,74,101,91463,9,1890000
15503302,RENAULT MEGANE 1.5 dCi Limited 1.TULAJ.KLIMA.TEMPOMAT.RADAR.GYÖNGYHÁZFEHÉR,Diesel,2015,6,1461,81,110,197000,6,1890000
14133085,RENAULT MEGANE 1.5 dCi Advantage NAVI.KLIMA.6XLÉGZSÁK,Diesel,2013,8,1461,66,90,235000,6,1890000
16119376,RENAULT MEGANE Grandtour 1.6 TomTom,Benzin,2010,4,1598,81,110,127000,6,1898000
16261766,RENAULT MEGANE Grandtour 1.5 dCi Dynamique,Diesel,2011,11,1461,81,110,220000,6,1899000
16207713,RENAULT MEGANE 1.6 Expression M.O.-i.1tulaj.Sz.könyv,Benzin,2012,7,1598,81,110,181000,12,1899000
16164631,RENAULT MEGANE 1.5 dCi Expression GT-LINE. EGYEDI MEGJELENÉS! 92.000 km!,Diesel,2011,8,1461,81,110,92154,12,1899999
16225166,RENAULT MEGANE 2.0 dCi FAP Privilege,Diesel,2010,10,1995,118,160,290000,3,1900000
16118607,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2011,12,1461,81,110,107168,6,1900000
15758974,RENAULT MEGANE Grandtour 1.5 dCi Authentiqu NAVI.KLIMA.TOLATÓRADAR,Diesel,2013,10,1461,66,90,248000,6,1930000
16231968,RENAULT MEGANE 1.5 dCi Business,Diesel,2012,12,1461,66,90,220000,5,1950000
16132110,RENAULT MEGANE 1.5 dCi Business Start&Stop,Diesel,2014,7,1461,81,110,274000,5,1950000
15409523,RENAULT MEGANE 1.6 Generation Authentique,Benzin,2011,12,1598,74,101,132000,6,1950000
16280136,RENAULT MEGANE Grandtour 1.5 dCi Dynamique,Diesel,2014,6,1461,81,110,210500,6,1990000
16248070,RENAULT MEGANE CC 1.9 dCi Dynamique,Diesel,2011,9,1870,96,131,209000,12,1990000
16287472,RENAULT MEGANE Grandtour 1.2 TCe Expression Stop&Start MEGKÍMÉLT ÁLLAPOTÚ !!,Benzin,2013,4,1198,85,116,120000,9,1995000
16293189,RENAULT MEGANE 1.6 dCi Bose Stop&Start Navi.Panoráma tető. Szabadkéz. Azonnal vihető!!,Diesel,2012,11,1598,96,131,166000,12,1999000
16272582,RENAULT MEGANE 1.6 Expression SZERVIZKÖNYV. ALUFELNI MV: 2022.01.31,Benzin,2010,9,1598,81,110,146954,11,1999000
16124993,RENAULT MEGANE Grandtour 1.6 TomTom EURO5,Benzin,2011,6,1598,81,110,185000,6,1999000
16030894,RENAULT MEGANE Grandtour 1.9 dCi Privilege EURO5 GT Line gyári sport felszereltség! NAVI!,Diesel,2012,2,1870,96,131,250000,12,1999000
15906953,RENAULT MEGANE Grandtour 1.5 dCi Advantage MAGYARORSZÁGI! ELSŐ TULAJDONOS!,Diesel,2013,11,1461,66,90,134535,12,1999000
15800337,RENAULT MEGANE 1.5 DCI BOSE 121.000KM,Diesel,2011,2,1461,81,110,121457,11,1999000
15645289,RENAULT MEGANE Grandtour 1.5 dCi Business Frissen szervizelt!,Diesel,2014,10,1461,70,95,203000,12,1999000
15470794,RENAULT MEGANE 1.6 Advantage 92EKM 1 TUL,Benzin,2011,4,1598,74,101,92000,6,1999000
14930334,RENAULT MEGANE Grandtour 1.5 dCi Advantage garanciával . ingyen szervízekkel,Diesel,2013,11,1461,66,90,203,11,1999000
14863888,RENAULT MEGANE 1.6 Dynamique,Benzin,2012,6,1598,81,110,94000,6,1999000
15918409,RENAULT MEGANE 1.4 TCe Dynamique GT line,Benzin,2011,1,1397,96,131,129000,6,1999900
16290139,RENAULT MEGANE Grandtour 1.2 TCe Business Start&Stop NAVIGÁCIÓ!!!!!!DIGITKLÍMA!!!!!!,Benzin,2012,6,1198,85,116,141160,6,1999999
16260069,RENAULT MEGANE 1.5 dCi Limited,Diesel,2015,6,1461,81,110,216890,0,2000000
16299165,RENAULT MEGANE 1.5 dCi Limited,Diesel,2015,6,1461,70,95,214990,6,2090000
15183587,RENAULT MEGANE 1.5 dCi Energy Business Navigation,Diesel,2014,4,1461,70,95,168584,12,2090000
14721660,RENAULT MEGANE Grandtour 1.5 dCi Expression,Diesel,2012,11,1461,66,90,170000,5,2090000
16282812,RENAULT MEGANE Grandtour 1.5 dCi Energy Business Sérülésmentes. Navi. Digitklíma. Tolatóradar,Diesel,2015,7,1461,81,110,219870,12,2098890
16257718,RENAULT MEGANE 1.6 Authentique 47.600 km,Benzin,2012,10,1598,74,101,47600,10,2099000
16188351,RENAULT MEGANE 1.5 dCi Business NAVIS,Diesel,2015,7,1461,70,95,219000,12,2099000
16064949,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop,Benzin,2014,7,1198,85,116,119000,6,2099000
16013999,RENAULT MEGANE 1.6 Dynamique 67.000 km magyar. 1 gazdás!,Benzin,2011,7,1598,74,101,67120,6,2099000
15827360,RENAULT MEGANE 1.6 TomTom 125.995 km ! Navigáció !,Benzin,2009,10,1598,81,110,125995,12,2099000
16279883,RENAULT MEGANE 1.9 dCi Dynamique EURO5,Diesel,2012,2,1870,96,131,245500,9,2100000
16263369,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2013,4,1461,81,110,134000,3,2100000
16148852,RENAULT MEGANE Grandtour 1.4 TCe Privilege Klíma.ABS135000 km,Benzin,2010,8,1397,96,131,135000,9,2149000
16256104,RENAULT MEGANE 1.5 dCi Advantage,Diesel,2011,6,1461,88,120,217000,10,2150000
16207225,RENAULT MEGANE 1.6 Expression Navi - klíma - kitűnő - 6 seb,Benzin,2011,7,1598,81,110,117682,12,2170000
12908243,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop,Benzin,2013,NA,1198,85,116,114700,6,2180000
16297900,RENAULT MEGANE 1.5 dCi Business,Diesel,2015,7,1461,70,95,175113,6,2190000
16297420,RENAULT MEGANE Grandtour 1.6 Expression EURO5 Azonnal vihető,Benzin,2010,12,1598,81,110,117500,6,2190000
16243870,RENAULT MEGANE Dynamic 2.0 Automata 140LE 63000Km,Benzin,2011,5,1998,100,136,63960,12,2190000
16226937,RENAULT MEGANE 1.5 dCi Expression 110 LE - KIVÁLÓ ÁLLAPOTÚ. TEGYE PRÓBÁRA,Diesel,2012,7,1461,81,110,105000,9,2190000
16202539,RENAULT MEGANE Grandtour 1.6 dCi Dyna. Stop&Start,Diesel,2012,10,1598,96,131,193813,10,2190000
16188539,RENAULT MEGANE Grandtour 1.6 Expression EURO5 1.Tulaj.NAVI.Kitűnő állapot,Benzin,2012,1,1598,81,110,153596,11,2190000
16141827,RENAULT MEGANE Grandtour 1.6 Advantage AZONNAL VIHETŐ! SZOMBATON IS!TEMPOMAT! PARKRADAR,Benzin,2012,10,1598,81,110,109800,12,2190000
14861122,RENAULT MEGANE Grandtour 1.5 dCi Dyn. EDC Automata Nagy Navi,Diesel,2013,2,1461,81,110,125300,10,2190000
16217507,RENAULT MEGANE CC 1.4 TCe Dynamique GT-line. első-hátsó park radar. szabadkéz.tempomat.STB,Benzin,2011,7,1397,96,131,152000,12,2198000
16261958,RENAULT MEGANE Grandtour 1.5 dCi Limited MAGYAR 161000KM NAVI,Diesel,2014,8,1461,81,110,161390,12,2199000
16286074,RENAULT MEGANE Grandtour 2.0 dCi FAP Dynamique FAP EURO5 (Automata) UJSZERU KLIMAS!!!!,Diesel,2011,5,1995,110,150,169000,3,2199000
16060768,RENAULT MEGANE CC 1.4 TCe Dynamique,Benzin,2011,4,1397,96,131,75620,12,2199000
16209855,RENAULT MEGANE 1.2 TCe Dynamique Start&Stop NAVI.PDC.SZKÖNYV,Benzin,2012,6,1198,85,116,120000,7,2199999
16264035,RENAULT MEGANE 1.5 dCi Business EDC,Diesel,2014,8,1461,81,110,150000,6,2200000
